13900000027|010005|1471018890852|1151
13900000027|010005|1471018887997|350
13900000028|010005|1471017977629|698
13900000028|010005|1471018005339|608
13900000028|010005|1471017979420|742
13900000028|010005|1471018005924|1584
13900000029|010005|1471017978360|136
13900000030|010005|1471020196881|246
13900000030|010005|1471020184431|215
13900000030|010005|1471020196076|215
13900000030|010005|1471020162511|170
13900000030|010005|1471020175516|6394
13900000030|010005|1471020193311|7559
13900000030|010005|1471020104876|63717
13900000030|010005|1471020189836|541
13900000030|010005|1471020200416|231
13900000030|010005|1471020167391|190
13900000031|221193|1471018003315|201
13900000032|151394|1471017976999|61
13900000033|180229|1471017997376|717
13900000033|180229|1471017997716|1810
13900000033|180229|1471017998216|92
13900000033|180229|1471017997702|155
13900000033|010001|1471017998157|100
13900000033|010001|1471017998241|1295
13900000034|010005|1471018904445|191
13900000034|060071|1471018896679|185
13900000034|010001|1471018889639|716
13900000034|060071|1471018896434|111
13900000034|010001|1471018886839|186
13900000034|180182|1471017817985|193
13900000035|010005|1471020553952|2110
13900000035|010005|1471020163872|156
13900000036|010005|1471018887642|179
13900000037|040423|1471017985898|129
13900000037|341309|1471017854702|119918
13900000038|010005|1471017984371|200
13900000038|010005|1471017984051|151
13900000038|010005|1471017979171|131
13900000038|010005|1471017979171|146
13900000038|010005|1471017984051|160
13900000038|010005|1471021016205|165
13900000039|060071|1471020545207|81
13900000039|060071|1471018009195|91
13900000040|010005|1471020559285|198
13900000040|010205|1471020529575|16954
13900000040|010005|1471020530896|15700
13900000040|010001|1471020508290|172
13900000040|071455|1471020504815|13641
13900000040|010001|1471020504175|182
13900000041|010005|1471020553598|136
13900000041|010005|1471021016584|110
13900000042|200837|1471020901159|40
13900000043|200837|1471020043544|60
13900000044|010005|1471017975703|240
13900000044|010005|1471018884914|1280
13900000044|010005|1471017975805|203
13900000044|341542|1471017994863|131
13900000044|010005|1471017975503|121
13900000044|010005|1471017975503|121
13900000044|010005|1471018886309|430
13900000044|010005|1471017985443|151
13900000044|010005|1471017975574|149
13900000045|050053|1471018789340|51
13900000045|010005|1471018777430|95
13900000046|010005|1471018879749|293
13900000047|010005|1471019979958|110
13900000048|010005|1471017987271|981
13900000048|010005|1471017991461|232
13900000048|010005|1471017983451|231
13900000048|010005|1471017985261|222
13900000048|010005|1471017981531|242
13900000048|010005|1471017988436|1874
13900000048|010005|1471018003076|1689
13900000048|010005|1471017984596|691
13900000048|010005|1471017991805|1835
13900000048|010005|1471017976071|239
13900000048|010005|1471017973331|1017
13900000049|010001|1471021061129|739
13900000050|010005|1471018878418|25011
13900000051|180183|1471018756096|80
13900000051|220499|1471018872126|505
13900000051|181510|1471018767991|96
13900000051|010435|1471018758031|70
13900000051|220499|1471018874720|880
13900000051|270231|1471018758031|134
13900000051|220499|1471018881532|21860
13900000051|220499|1471018873241|1728
13900000051|220371|1471018730527|129
13900000051|220499|1471018905882|241
13900000051|180183|1471018755941|180
13900000051|341509|1471018768087|79
13900000051|320403|1471018756506|125
13900000051|030035|1471018753591|104
13900000051|151446|1471018774486|504
13900000051|040384|1471018901981|322
13900000051|040384|1471018875561|26713
13900000051|030035|1471018753575|70
13900000051|040384|1471018902402|2516
13900000051|040384|1471018881527|20513
13900000052|051176|1471018895366|4630
13900000052|070106|1471021046814|275
13900000052|340788|1471020001147|75
13900000052|010005|1471017914447|0
13900000053|010001|1471021027231|2000
13900000054|010005|1471020137384|50002
13900000054|200335|1471020164905|80
13900000055|010005|1471020196888|190
13900000055|341211|1471021041924|190
13900000056|010005|1471020544227|94
13900000056|010005|1471020178795|376
13900000056|010005|1471020176630|562
13900000056|010005|1471020186710|1091
13900000056|180229|1471020552402|244
13900000056|010005|1471020154945|741
13900000056|010005|1471020544221|91
13900000056|010005|1471020189270|1410
13900000056|180229|1471020552681|1525
13900000056|010005|1471020175545|618
13900000056|010005|1471020177670|419
13900000056|010005|1471020190665|1492
13900000056|010005|1471020153785|630
13900000056|010005|1471020544230|101
13900000056|160334|1471020552401|535
13900000056|010005|1471020188710|429
13900000056|010005|1471020156290|2100
13900000056|010005|1471020154262|118
13900000056|010005|1471020188280|455
13900000056|010005|1471020174600|378
13900000056|010005|1471020192070|478
13900000056|010005|1471020171611|1289
13900000056|010005|1471020193720|535
13900000056|010005|1471020544521|115
13900000056|180229|1471020553077|2149
13900000056|010005|1471020544526|110
13900000056|010005|1471020193750|406
13900000056|010005|1471020544256|131
13900000056|010005|1471020192655|287
13900000056|010005|1471020173960|419
13900000056|010001|1471020553151|2090
13900000056|010001|1471020555197|84
13900000056|010005|1471020178941|279
13900000056|010005|1471020193515|380
13900000056|010005|1471020170760|778
13900000057|110157|1471020387239|115
13900000058|010005|1471018907507|180
13900000059|220499|1471021011644|1189
13900000060|010005|1471017992240|161
13900000060|010005|1471018009200|161
13900000060|010005|1471017981800|150
13900000061|180229|1471020029397|100
13900000061|071537|1471020158307|91
13900000061|250366|1471020533778|1062
13900000061|010005|1471020198272|80
13900000061|151499|1471020054757|102343
13900000061|011282|1471020472033|61046
13900000062|010005|1471021018323|162
13900000063|060494|1471021049520|1726
13900000063|060494|1471021016730|2165
13900000063|060494|1471021008505|270
13900000063|060494|1471021049375|262
13900000064|010005|1471021040033|81
13900000065|220499|1471017911918|68712
13900000065|220499|1471017912073|69077
13900000066|010005|1471018007652|569
13900000066|010005|1471018007186|1890
13900000066|010005|1471017985127|184
13900000066|010005|1471018008176|1945
13900000066|010005|1471018006221|190
13900000067|010005|1471019621225|95
13900000068|050501|1471017965676|40300
13900000068|050066|1471017982236|1109
13900000068|050066|1471017983926|1332
13900000068|050066|1471017975116|5779
13900000068|050066|1471017980876|1392
13900000069|010005|1471018883082|316
13900000069|010005|1471018887371|371
13900000069|010005|1471018888707|190
13900000069|010005|1471018881602|159
13900000069|010005|1471018757957|325
13900000069|010005|1471018870641|730
13900000070|210847|1471020511796|229
13900000070|010005|1471020548171|104
13900000070|010005|1471020548171|114
13900000070|271134|1471020185241|145
13900000070|010005|1471020553886|110
13900000070|341309|1471018895099|167
13900000070|271134|1471020180441|144
13900000071|010005|1471020512021|111
13900000071|010005|1471020512036|91
13900000071|010005|1471020512017|119
13900000071|010005|1471020512291|109
13900000071|080609|1471021038396|227
13900000071|010005|1471020511925|93
13900000071|010005|1471020511816|81
13900000071|080609|1471020545840|207
13900000071|010005|1471020511941|96
13900000072|050054|1471017983244|1864
13900000072|050054|1471017977317|1
13900000072|050054|1471017954803|22500
13900000073|080609|1471020189667|371
13900000073|011233|1471018706396|101
13900000074|340788|1471018698561|84
13900000075|010006|1471020199761|1471
13900000075|010006|1471020207242|518
13900000075|010006|1471018873274|9660
13900000075|010001|1471021006922|1123
13900000075|060071|1471018872719|303
13900000075|010006|1471018883014|10880
13900000075|010006|1471020157177|2359
13900000075|011479|1471021022852|6384
13900000076|010005|1471018892585|343
13900000076|010005|1471018891555|1052
13900000076|010005|1471018893031|140
13900000076|010005|1471018885715|5862
13900000077|240213|1471021008029|1302
13900000078|010005|1471018895078|120
13900000078|010005|1471018881878|150
13900000079|010005|1471020528829|125
13900000079|011282|1471018834012|59811
13900000080|070109|1471020178184|190
13900000081|200395|1471017998073|10361
13900000081|050048|1471018879967|43
13900000081|050048|1471018878793|223
13900000081|200473|1471017994272|2436
13900000081|200395|1471017998471|11083
13900000081|050048|1471018878953|190
13900000081|270231|1471018879628|169
13900000081|050048|1471018879098|72
13900000081|200395|1471017987202|9048
13900000081|050048|1471018879028|5811
13900000081|050048|1471018879182|283
13900000082|010205|1471017980564|564
13900000082|010005|1471018864604|101
13900000082|010001|1471017994164|199
13900000082|010005|1471020178331|125
13900000082|010001|1471017864399|134
13900000082|010005|1471018864840|106
13900000083|270386|1471020503314|150
13900000083|180369|1471021055205|173
13900000083|180369|1471021055339|149
13900000083|180369|1471021055208|131
13900000083|200844|1471020503033|65
13900000083|180369|1471021043649|704
13900000084|151186|1471020547134|2031
13900000085|010005|1471018871481|91
13900000086|010005|1471020530719|166
13900000086|010005|1471021064120|1
13900000086|010005|1471018865973|101
13900000086|010005|1471020890694|80
13900000087|341348|1471018794650|82131
13900000087|341348|1471020546145|2649
13900000088|340812|1471017888370|73
13900000089|011282|1471018839610|61207
13900000090|010006|1471018005915|1745
13900000090|010006|1471017986795|2110
13900000091|010005|1471018866250|150
13900000092|010005|1471020511963|255
13900000092|010005|1471020499877|1534
13900000092|010005|1471020511967|297
13900000092|010005|1471020505923|230
13900000093|010001|1471018902202|137
13900000093|010001|1471020521988|117
13900000093|010005|1471017437745|91
13900000094|270232|1471017926074|55221
13900000094|270232|1471017984664|990
13900000094|270232|1471017951239|51334
13900000094|180369|1471017886169|95218
13900000094|270232|1471017902869|78593
13900000094|270232|1471017985794|4224
13900000094|200442|1471020184581|182
13900000094|200335|1471018000944|363
13900000094|200335|1471018899915|148
13900000094|270232|1471017988929|301
13900000094|060069|1471018800500|77970
13900000095|010005|1471021055866|150
13900000095|010005|1471020515005|107
13900000095|010005|1471021055356|107
13900000095|010005|1471020528940|1802
13900000095|010005|1471020536501|10174
13900000095|010005|1471020517930|118
13900000095|010005|1471020497615|205
13900000095|270386|1471020182061|91
13900000095|010005|1471020520775|150
13900000095|010005|1471020548211|154
13900000095|010005|1471020533601|12599
13900000095|010005|1471020517145|407
13900000095|051176|1471020557751|214
13900000095|010005|1471020516340|927
13900000095|010005|1471020516540|287
13900000095|010005|1471020540391|137
13900000095|010005|1471020516645|222
13900000096|010005|1471017978290|13631
13900000097|010005|1471021028027|126
13900000097|010005|1471021028017|161
13900000097|340948|1471021028162|315
13900000097|010005|1471021028438|135
13900000097|010005|1471021033273|169
13900000098|010001|1471021010389|135
13900000099|010005|1471020197621|91
13900000100|010001|1471021008945|0
13900000100|010001|1471017889262|224
13900000101|270389|1471020862168|50
13900000102|050057|1471020410151|64
13900000103|010005|1471020181418|96
13900000103|010005|1471020180648|131
13900000104|010005|1471020548833|518
13900000105|090144|1471021033056|86
13900000106|070106|1471018866917|245
13900000106|070106|1471018867082|690
13900000106|010001|1471018895422|180
13900000106|180688|1471018760957|110
13900000106|011282|1471018899207|190
13900000107|270231|1471020468243|287
13900000108|050501|1471018881978|2160
13900000108|050066|1471018840149|15
13900000108|050066|1471018840149|29
13900000108|050501|1471018880763|2055
13900000108|050066|1471018884709|1644
13900000108|050066|1471018878203|1815
13900000108|050066|1471018877268|1630
13900000108|050066|1471018877323|1590
13900000108|050066|1471018871668|912
13900000108|050066|1471018864069|1340
13900000108|050066|1471018864069|1949
13900000108|050066|1471018892684|1989
13900000108|050066|1471018873793|735
13900000108|050066|1471018880913|2145
13900000108|050501|1471018902193|2065
13900000108|050066|1471018876228|914
13900000108|050066|1471018879313|1714
13900000108|050066|1471018872708|1855
13900000108|050066|1471018879313|1715
13900000108|050066|1471018876433|850
13900000108|050066|1471018884709|1629
13900000108|050066|1471018865498|1580
13900000108|050066|1471018883483|1257
13900000108|050066|1471018877108|832
13900000109|010005|1471020516317|150
13900000110|340812|1471017983326|141
13900000111|081416|1471020161992|238
13900000111|010005|1471020514607|161
13900000111|081416|1471021041812|147
13900000111|081416|1471020166182|166
13900000111|010005|1471021005932|111
13900000111|010005|1471021024947|2170
13900000111|010005|1471020557977|1940
13900000111|081416|1471020173542|757
13900000111|081416|1471020164622|1607
13900000111|081416|1471021043293|206
13900000111|081416|1471020170302|175
13900000111|081416|1471020161542|498
13900000111|010005|1471021025167|241
13900000111|081416|1471020161032|1310
13900000111|081416|1471020170422|1566
13900000112|010001|1471020413130|125
13900000113|240213|1471018865116|79
13900000113|050057|1471018871995|140
13900000113|151229|1471018872955|76
13900000113|240213|1471018864636|382
13900000113|231973|1471019983042|70
13900000114|060071|1471018005515|110
13900000115|010005|1471020557883|169
13900000115|010005|1471020557883|179
13900000115|010005|1471020557532|130
13900000115|010005|1471020557368|226
13900000115|010005|1471020557593|291
13900000116|200352|1471021053523|2200
13900000117|010001|1471017980731|1890
13900000118|271134|1471018008622|138
13900000118|270231|1471018764561|75
13900000118|231973|1471020406047|0
13900000118|231973|1471018005830|942
13900000118|341309|1471018871466|240
13900000119|010005|1471018891327|140
13900000119|010005|1471018890152|155
13900000120|330400|1471017999328|792
13900000120|020450|1471018000173|46
13900000120|330400|1471018001319|1466
13900000120|330400|1471018008528|108
13900000120|180688|1471020546320|179
13900000121|010005|1471017983885|108
13900000122|010005|1471017994539|159
13900000123|070109|1471018892465|150
13900000124|010005|1471020178845|151
13900000125|170392|1471021064335|208
13900000125|010005|1471020878215|70
13900000126|010005|1471020883056|71755
13900000127|200925|1471017988763|51
13900000127|200925|1471018005963|161
13900000127|200925|1471017984913|2140
13900000128|010005|1471017993704|109
13900000129|010005|1471018903555|263
13900000129|010005|1471018884769|81
13900000129|010005|1471018889919|91
13900000130|220499|1471017963848|11545
13900000130|220499|1471017991167|14850
13900000130|340812|1471017984362|3128
13900000131|221061|1471017983422|63
13900000131|270231|1471017969817|13609
13900000132|010005|1471021058376|506
13900000132|010005|1471021023816|314
13900000132|010005|1471021059027|255
13900000132|010005|1471021053616|637
13900000132|010005|1471021066137|150
13900000132|010005|1471021054507|1379
13900000132|010005|1471021059257|222
13900000132|010005|1471021022017|1640
13900000132|010005|1471021062857|221
13900000132|010005|1471021062857|232
13900000132|010005|1471021064976|1600
13900000132|010005|1471021059257|223
13900000132|010005|1471021018377|2150
13900000132|010005|1471021055536|107
13900000132|010005|1471021025936|2230
13900000132|010005|1471021065537|469
13900000132|010005|1471021039416|1560
13900000132|010005|1471021033531|139
13900000132|010005|1471021055416|143
13900000132|010005|1471021037972|147
13900000132|010005|1471021054772|231
13900000132|010005|1471021018616|604
13900000132|010005|1471021054347|386
13900000132|010005|1471021057777|263
13900000132|010005|1471021055216|230
13900000132|010005|1471021062136|228
13900000132|010005|1471021045977|2160
13900000132|010005|1471021007816|1631
13900000132|010005|1471021058817|235
13900000132|010005|1471021063276|1975
13900000132|010005|1471021041936|2230
13900000132|010005|1471021061936|223
13900000132|010005|1471021061936|223
13900000133|180309|1471020910422|59
13900000134|151250|1471017996650|130
13900000134|010005|1471017997330|176
13900000134|010005|1471017998315|137
13900000135|010001|1471020930762|160
13900000136|180230|1471020398560|75
13900000137|080609|1471018897165|322
13900000138|010005|1471020195042|261
13900000138|010005|1471020551413|2149
13900000138|010005|1471020205647|140
13900000138|010005|1471020546372|2260
13900000138|010005|1471020501277|1778
13900000139|201131|1471021062619|61
13900000140|010005|1471018005127|150
13900000141|010005|1471021032924|400
13900000141|010005|1471021034074|308
13900000142|010005|1471020903208|85
13900000142|010005|1471018887712|120
13900000143|040423|1471020531963|50
13900000143|040423|1471020554058|49
13900000143|040423|1471020522378|50
13900000143|010005|1471021036273|159
13900000143|010005|1471020543143|315
13900000143|370955|1471020171402|139
13900000143|270832|1471021061152|0
13900000143|010005|1471020524508|184
13900000143|040423|1471020524658|54
13900000143|040423|1471020540338|79
13900000143|040423|1471021055113|90
13900000143|010005|1471021051713|2551
13900000143|171346|1471020506508|32950
13900000143|071537|1471020917877|145
13900000143|010005|1471021062448|170
13900000143|040423|1471020547498|50
13900000143|040423|1471020546858|49
13900000143|040423|1471020546718|60
13900000144|010005|1471017985893|120
13900000145|010005|1471020538631|292
13900000145|010005|1471020533761|105
13900000145|010005|1471020521866|185
13900000146|010005|1471017997233|161
13900000146|050501|1471021007806|210
13900000146|010001|1471021007486|212
13900000146|050501|1471021008226|154
13900000146|270386|1471021008131|166
13900000147|200335|1471018880100|55
13900000147|010001|1471018844249|50800
13900000147|031480|1471018808369|60201
13900000147|010001|1471018885689|4991
13900000147|010001|1471018840140|28430
13900000147|010205|1471017973688|5901
13900000147|010001|1471018880409|14550
13900000147|010001|1471018901049|150
13900000147|010205|1471018008928|2001
13900000148|010005|1471020899424|510
13900000148|010005|1471020896704|150
13900000148|010005|1471021056509|3274
13900000148|010005|1471020942944|135
13900000148|010005|1471020426573|170
13900000148|010005|1471020888829|180
13900000148|010005|1471021054839|354
13900000148|010005|1471020433433|165
13900000148|200837|1471020108013|40
13900000148|010005|1471020937374|1230
13900000148|010005|1471020898599|335
13900000148|010005|1471020422975|163
13900000148|010005|1471020895284|170
13900000148|010005|1471020944694|150
13900000148|010005|1471020411694|119
13900000148|010005|1471020896589|165
13900000148|010005|1471020439494|361
13900000148|010005|1471021053879|431
13900000148|010005|1471020419214|119
13900000148|010005|1471021056519|8745
13900000148|010005|1471021053489|312
13900000149|010001|1471021017766|277
13900000150|010005|1471020512236|487
13900000150|010005|1471020512241|121
13900000150|010005|1471020187631|190
13900000150|010005|1471018900405|135
13900000150|010005|1471020558137|134
13900000151|010205|1471017975051|289
13900000151|010205|1471017974251|359
13900000151|010205|1471017974411|377
13900000152|050066|1471021046992|1686
13900000152|050066|1471021022272|1064
13900000152|050066|1471020997182|31090
13900000152|050501|1471020999663|30429
13900000152|050066|1471021021232|1074
13900000152|050066|1471021047117|1839
13900000152|050501|1471021022262|283
13900000152|050066|1471021046717|3474
13900000152|050066|1471021018637|510
13900000152|050066|1471021044943|4044
13900000152|050066|1471021041232|2540
13900000152|050501|1471021048863|198
13900000152|050066|1471021026077|10240
13900000152|050066|1471021035872|529
13900000152|050066|1471021009932|6037
13900000152|050066|1471021026637|31700
13900000152|050066|1471021020957|121
13900000152|050066|1471021009623|5153
13900000152|050066|1471021015957|5042
13900000152|050066|1471021048663|125
13900000152|050066|1471021046362|390
13900000152|220371|1471020197741|6454
13900000152|050501|1471021034522|4007
13900000152|050066|1471021037863|1653
13900000153|010005|1471021046643|170
13900000154|071345|1471018759688|94
13900000155|010005|1471020546255|110
13900000156|200418|1471020131067|40241
13900000156|060071|1471020202327|149
13900000156|341309|1471020541462|239
13900000156|050417|1471018706910|15265
13900000157|250366|1471018865371|47
13900000158|010005|1471020552910|3196
13900000159|231973|1471020332742|75
13900000160|010005|1471020182220|215
13900000160|010005|1471020158250|130
13900000160|010005|1471020182470|1315
13900000160|010005|1471020181545|276
13900000160|010005|1471020186230|240
13900000160|010005|1471020166050|150
13900000160|010005|1471020188940|343
13900000160|010005|1471020175925|155
13900000160|010005|1471020160165|2155
13900000161|051390|1471017910472|281
13900000161|340812|1471018002423|100
13900000161|051390|1471017934763|1512
13900000161|051390|1471018007213|134
13900000161|051390|1471018010412|1200
13900000162|240919|1471021048531|86
13900000163|180229|1471018008219|1205
13900000163|180182|1471018007213|2031
13900000163|180229|1471018000338|807
13900000163|180229|1471017996938|1710
13900000164|341211|1471017982183|215
13900000164|250331|1471019987645|70
13900000165|010005|1471017994481|694
13900000165|010005|1471017995316|2140
13900000166|010005|1471020197087|1470
13900000166|010005|1471020173322|2160
13900000166|010005|1471020199528|222
13900000166|010005|1471020199347|2060
13900000167|010005|1471017983590|0
13900000168|340786|1471017976553|485
13900000168|200352|1471018893159|1195
13900000168|041313|1471017974043|2979
13900000168|041313|1471017974283|2755
13900000168|200352|1471020181000|1452
13900000169|010001|1471021032756|110
13900000169|010001|1471020189755|110
13900000169|010001|1471020154835|110
13900000169|010001|1471018882994|110
13900000169|010001|1471018893234|110
13900000169|010001|1471021052956|110
13900000170|010005|1471018892215|2160
13900000170|010005|1471018888295|2191
13900000171|010005|1471020507786|1875
13900000171|010005|1471020507785|1921
13900000172|341505|1471020552139|444
13900000172|100408|1471020553574|1380
13900000172|100408|1471020550144|5888
13900000172|100408|1471020556419|420
13900000172|341505|1471020555649|255
13900000172|100408|1471020555234|200
13900000172|100408|1471020555194|5118
13900000172|341505|1471020555529|150
13900000172|341505|1471020556959|99
13900000172|341505|1471020555364|417
13900000172|100408|1471020551444|1774
13900000172|100408|1471020551434|1141
13900000172|341505|1471020551829|325
13900000172|341505|1471020554519|849
13900000173|070106|1471020874292|204
13900000174|010005|1471020520565|345
13900000174|010005|1471020527436|324
13900000174|010005|1471020555086|140
13900000175|341309|1471020903126|34531
13900000176|050057|1471021019541|115
13900000176|050057|1471020082540|125
13900000177|030047|1471021046289|316
13900000177|030047|1471021036978|2279
13900000177|030047|1471021063118|306
13900000177|030047|1471021045628|257
13900000177|030047|1471021047714|1580
13900000177|030047|1471021036233|339
13900000177|030047|1471021043565|359
13900000177|030047|1471021034233|342
13900000177|030047|1471021058208|298
13900000177|030047|1471021049094|116
13900000177|030047|1471021061518|320
13900000177|030047|1471021045599|129
13900000177|030047|1471021046578|303
13900000177|030047|1471021063054|264
13900000177|030047|1471021039363|308
13900000177|030047|1471021046569|329
13900000177|030047|1471021056798|276
13900000177|030047|1471021045359|279
13900000177|030047|1471021060303|164
13900000177|030047|1471021058399|198
13900000177|030047|1471021057529|278
13900000177|030047|1471021045794|258
13900000177|030047|1471021041183|288
13900000177|030047|1471021045288|281
13900000177|030047|1471021035419|283
13900000177|030047|1471021055613|126
13900000177|030047|1471021056498|342
13900000177|030047|1471021056208|246
13900000177|030047|1471021045784|276
13900000177|030047|1471021055774|245
13900000177|030047|1471021035499|239
13900000177|030047|1471021056178|256
13900000177|030047|1471021061129|300
13900000177|030047|1471021057768|1220
13900000177|030047|1471021057713|1190
13900000177|030047|1471021063559|298
13900000177|030047|1471021041944|325
13900000177|030047|1471021044078|268
13900000177|030047|1471021049484|218
13900000177|030047|1471021059628|127
13900000177|030047|1471021047894|171
13900000177|030047|1471021049003|129
13900000177|030047|1471021062344|299
13900000177|030047|1471021048799|130
13900000177|030047|1471021059809|219
13900000177|030047|1471021058668|658
13900000177|030047|1471021049564|334
13900000177|030047|1471021034443|272
13900000177|030047|1471021034793|251
13900000177|030047|1471021041699|295
13900000177|030047|1471021057279|609
13900000177|030047|1471021063318|316
13900000177|030047|1471021059714|132
13900000177|030047|1471021046939|270
13900000177|030047|1471021041048|241
13900000177|030047|1471021048174|117
13900000177|030047|1471021058443|230
13900000177|030047|1471021056479|260
13900000177|030047|1471021039809|290
13900000177|030047|1471021057379|254
13900000177|030047|1471021048889|151
13900000177|030047|1471021061704|363
13900000177|030047|1471021035258|244
13900000177|030047|1471021062889|351
13900000177|030047|1471021055048|481
13900000177|030047|1471021060968|294
13900000177|030047|1471021036993|3023
13900000177|030047|1471021058798|277
13900000177|030047|1471021036358|370
13900000177|030047|1471021060123|430
13900000177|030047|1471021060109|128
13900000177|030047|1471021042728|304
13900000178|050066|1471020154508|5509
13900000178|050066|1471020160103|18234
13900000179|010005|1471018866558|110
13900000179|010005|1471018884952|116
13900000179|010005|1471018903662|1540
13900000179|010005|1471018866552|91
13900000180|010005|1471017990250|115
13900000180|341500|1471020118057|0
13900000181|050367|1471021028635|80
13900000182|010005|1471018876519|101
13900000183|200415|1471020130420|0
13900000184|071249|1471018906931|154
13900000185|341643|1471020380716|160
13900000186|010005|1471018903095|141
13900000187|010005|1471020535404|181
13900000188|010005|1471018888649|106
13900000189|221193|1471020501859|4230
13900000189|221193|1471021002339|19871
13900000189|200335|1471020975099|71922
13900000190|010205|1471020157775|16470
13900000190|010205|1471020947095|105
13900000191|010001|1471020514836|1784
13900000192|060071|1471021047005|149
13900000192|010005|1471020555915|103
13900000192|070328|1471018759257|3505
13900000193|010005|1471020175469|190
13900000193|010005|1471020529474|195
13900000193|010005|1471020551419|310
13900000194|080609|1471020426501|540
13900000195|010001|1471017856560|160
13900000196|010005|1471021061792|145
13900000196|010005|1471021062237|141
13900000197|010005|1471018000109|277
13900000197|010205|1471018883312|178
13900000198|010005|1471018011256|195
13900000199|010005|1471020445170|0
13900000200|160334|1471020517134|1445
13900000200|010001|1471020518384|326
13900000200|010001|1471020518399|199
13900000200|010001|1471020547414|51
13900000200|010001|1471020522934|111
13900000200|010005|1471020516654|19481
13900000200|010005|1471020511174|116
13900000201|151341|1471020186733|150
13900000201|010005|1471020504313|161
13900000202|211343|1471018751219|115
13900000202|211343|1471018748029|134
13900000202|211343|1471018721869|459
13900000202|010001|1471017868747|0
13900000202|211343|1471018695698|140
13900000203|010005|1471018011358|524
13900000204|010001|1471017971844|2590
13900000205|050065|1471020482352|20260
13900000205|010005|1471018005559|2
13900000205|010005|1471018887945|9190
13900000206|010005|1471020170391|114
13900000206|010005|1471020181432|189
13900000206|010005|1471020161915|155
13900000207|020022|1471017866971|240
13900000208|010005|1471020942440|235
13900000208|010005|1471020942440|849
13900000209|180688|1471018003456|391
13900000210|090355|1471018885934|230
13900000210|060075|1471017969343|12006
13900000210|060075|1471017970848|10479
13900000210|090355|1471018861699|30281
13900000210|060075|1471017981218|25011
13900000211|010005|1471020521073|1783
13900000211|010005|1471020520633|222
13900000211|010005|1471020195458|150
13900000211|010005|1471020551033|122
13900000211|010005|1471020159468|150
13900000211|010005|1471020535353|2110
13900000211|010005|1471020551033|207
13900000211|010005|1471020558573|432
13900000212|010005|1471020525952|183
13900000213|060494|1471017885813|107950
13900000213|060494|1471021016619|1
13900000213|060494|1471017885813|107980
